"midas","year","zsmed","Ts","zT","zhypox","zanox","Ps","Pb","Chla","strat_on","strat_off","strat_days","hypox_on","hypox_off","hypox_days","anox_on","anox_off","anox_days","ice_out","ice_days"
"0070",1996,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",1997,6.2,24.6,NA,NA,NA,7,NA,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",1998,5.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",1999,5.645,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",2000,5.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",2001,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",2002,5.76,26.2,3,NA,NA,7,NA,3.8,226,226,0,NA,NA,NA,NA,NA,NA,NA,NA
"0070",2003,6.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",2004,5.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",2005,5.77,22.2,4,6,0,8,NA,NA,171,240,69,149,240,91,149,226,77,NA,NA
"0070",2006,5.57,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",2007,6.545,22.9,1.5,6,7,NA,NA,NA,198,213,15,213,213,0,213,213,0,NA,NA
"0070",2008,4.9,21.6,6,6.5,6.5,NA,NA,NA,176,226,50,207,226,19,207,226,19,NA,NA
"0070",2009,6.06,24.1,3.5,6,7,NA,NA,NA,201,232,31,201,232,31,232,232,0,NA,NA
"0070",2010,6.425,24.9,5,6,7,NA,NA,NA,201,201,0,201,201,0,201,201,0,NA,NA
"0070",2011,5.415,23.95,5,6,NA,9,NA,6.15,196,196,0,196,196,0,NA,NA,NA,NA,NA
"0070",2012,5.62,24.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0070",2013,5.56,22.9,4,6.5,7,NA,NA,NA,198,213,15,198,213,15,198,213,15,NA,NA
"0070",2014,5.725,21.7,0,7,NA,NA,NA,NA,159,198,39,198,215,17,NA,NA,NA,NA,NA
"0070",2015,6.1,20.8,0,0,0,NA,NA,NA,137,137,0,137,137,0,137,137,0,NA,NA
"0070",2016,6.385,24.3,6,6,0,NA,NA,NA,141,141,0,141,241,100,141,141,0,NA,NA
"0070",2017,5.245,22.9,5.5,6,NA,8,NA,4.4,164,207,43,207,207,0,NA,NA,NA,NA,NA
"0070",2018,5.915,25.1,6,7,NA,10,NA,6,190,190,0,190,190,0,NA,NA,NA,NA,NA
"0071",2014,1.98,23,0,0,0,NA,NA,NA,178,211,33,133,133,0,133,133,0,NA,NA
"0071",2015,1.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0071",2016,1.95,24,NA,NA,NA,19,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0074",2018,4.4,26.6,3,4,NA,16,NA,5,228,228,0,228,228,0,NA,NA,NA,NA,NA
"0078",1970,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1971,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1972,8.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1973,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1976,7.9,NA,NA,NA,NA,NA,9,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1977,9.7,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1978,9.4,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1979,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1980,10.1,23,8,NA,NA,6,10,1,246,246,0,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1981,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1982,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1983,8.7,21.9,3.5,4.5,4.5,9,5,1.4,73,227,154,73,227,154,73,227,154,NA,NA
"0078",1984,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1985,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1986,11.6,23,6,NA,NA,7,3,NA,226,226,0,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1987,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1988,9.6,16.7,8,NA,NA,3,4,NA,257,257,0,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1989,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1990,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1991,10.1,21.8,1,NA,NA,4,NA,NA,234,234,0,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1992,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1993,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1994,9.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1995,8.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1996,8.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1997,9.5,21,7,9,9,6,6,2.65,171,265,94,142,234,92,142,234,92,NA,NA
"0078",1998,8.85,22,6,NA,NA,5,NA,1.92,245,245,0,NA,NA,NA,NA,NA,NA,NA,NA
"0078",1999,9.25,22.5,7,8,8,4,NA,1.32,139,265,126,139,265,126,139,265,126,NA,NA
"0078",2000,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0078",2001,10.025,21.8,5,6.5,6.5,NA,NA,NA,160,269,109,160,269,109,160,269,109,NA,NA
"0078",2002,10.5,21.2,7,0,0,NA,NA,NA,149,261,112,149,180,31,149,180,31,NA,NA
"0078",2003,10.475,19.8,5,0,0,NA,NA,NA,139,269,130,139,269,130,139,269,130,NA,NA
"0078",2004,8.65,21.9,7,NA,NA,4,NA,2.3,238,238,0,NA,NA,NA,NA,NA,NA,NA,NA
"0078",2005,7.95,22.2,5,7,7,NA,NA,NA,171,262,91,139,262,123,139,262,123,NA,NA
"0078",2006,7.8,19.1,5,10,10,NA,NA,NA,137,273,136,137,273,136,137,273,136,NA,NA
"0078",2007,9.85,20.3,2,5,5,NA,NA,NA,130,273,143,130,273,143,130,273,143,NA,NA
"0078",2008,8.4,20.55,4.5,7,7,NA,NA,NA,142,266,124,142,241,99,142,241,99,NA,NA
"0078",2009,9.5,19.05,5,9,9,NA,NA,NA,139,269,130,139,213,74,139,213,74,NA,NA
"0078",2010,9.75,20.45,7,5.5,5.5,NA,NA,NA,148,270,122,137,243,106,137,243,106,NA,NA
"0078",2011,9.2,20.8,4,6,6,NA,NA,NA,145,270,125,145,270,125,145,270,125,NA,NA
"0078",2012,9.125,21.9,5.5,7,7,NA,NA,NA,167,264,97,167,250,83,167,250,83,NA,NA
"0078",2013,10.15,22.2,4.5,7,7,2,NA,1.3,124,264,140,124,264,140,124,264,140,NA,NA
"0078",2014,9.2,20,5.5,8,8,NA,NA,NA,173,268,95,173,231,58,173,231,58,NA,NA
"0078",2015,9.9,22.4,6,8,8,4,4,2.6,171,258,87,171,258,87,171,258,87,NA,NA
"0078",2016,10.5,23,7,8,8,NA,NA,NA,187,291,104,187,291,104,187,291,104,NA,NA
"0078",2017,9.7,20,8,6.5,6.5,NA,NA,NA,186,301,115,186,301,115,186,301,115,NA,NA
"0078",2018,10.5,23.7,7,9,9,8,NA,1,144,258,114,144,228,84,144,228,84,NA,NA
"0080",1974,3.1,17,NA,0,0,NA,NA,3.7,NA,NA,NA,262,262,0,262,262,0,NA,NA
"0080",1975,3.5,3.5,NA,0,0,NA,NA,2.5,NA,NA,NA,84,84,0,84,84,0,NA,NA
"0080",1976,3.2,NA,NA,NA,NA,13,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1977,3.2,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1978,4.3,15.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1979,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1980,3.45,22,NA,NA,NA,22,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1981,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1982,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1983,4.5,21.6,0,NA,NA,10,NA,3.6,255,255,0,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1989,3.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1990,3.5,25.2,4,NA,NA,12,NA,4,229,229,0,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1991,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1992,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1993,4,16,0,0,0,16,NA,NA,288,288,0,288,288,0,288,288,0,NA,NA
"0080",1994,4,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0080",1995,4.1,19.3,1.65,2.5,0,NA,NA,NA,225,239,14,134,225,91,134,134,0,NA,NA
"0080",1996,3.3,20.5,0,3.5,0,NA,NA,NA,160,224,64,224,293,69,293,293,0,NA,NA
"0080",1997,4.15,20.1,NA,0,0,11,NA,2.5,NA,NA,NA,138,277,139,138,277,139,NA,NA
"0080",1998,3.8,21.2,3,6,0,NA,NA,NA,137,220,83,188,291,103,291,291,0,NA,NA
"0080",1999,3.4,23.5,3,0,0,NA,NA,NA,129,198,69,129,262,133,129,262,133,NA,NA
"0080",2000,2.85,21.3,1,0,0,NA,NA,NA,135,195,60,135,149,14,135,149,14,NA,NA
"0080",2001,3.85,21.9,4,NA,NA,NA,NA,NA,148,217,69,NA,NA,NA,NA,NA,NA,NA,NA
"0080",2002,3.3,23.9,4,1,1,15,NA,4.9,166,181,15,153,153,0,153,153,0,NA,NA
"0080",2003,3.2,25,3.5,NA,NA,NA,NA,NA,159,222,63,NA,NA,NA,NA,NA,NA,NA,NA
"0080",2004,3.35,21.1,6,7,NA,NA,NA,NA,219,219,0,219,219,0,NA,NA,NA,NA,NA
"0080",2005,2.925,24.95,4,NA,NA,NA,NA,NA,177,219,42,NA,NA,NA,NA,NA,NA,NA,NA
"0080",2006,3,24.05,2,6,NA,NA,NA,NA,168,196,28,196,196,0,NA,NA,NA,NA,NA
"0080",2007,4.2,21.5,0.5,7,NA,14,NA,4,167,236,69,167,167,0,NA,NA,NA,NA,NA
"0080",2008,3,22.3,1,NA,NA,NA,NA,NA,153,270,117,NA,NA,NA,NA,NA,NA,NA,NA
"0080",2009,2.6,21.8,1,5,NA,NA,NA,NA,164,246,82,241,241,0,NA,NA,NA,NA,NA
"0080",2010,3.45,23.95,2,0,0,NA,NA,NA,138,246,108,138,262,124,138,262,124,NA,NA
"0080",2011,3.2,22.7,0,5,NA,13,NA,3.1,158,263,105,200,200,0,NA,NA,NA,NA,NA
"0080",2012,3.45,22.2,0.5,NA,NA,NA,NA,NA,140,257,117,NA,NA,NA,NA,NA,NA,NA,NA
"0080",2013,3.25,23.35,1,5,6,NA,NA,NA,155,243,88,197,197,0,197,197,0,NA,NA
"0080",2015,3.7,24.1,0,7,NA,11,NA,6.2,187,255,68,187,230,43,NA,NA,NA,NA,NA
"0080",2016,3.6,23.05,1,NA,NA,NA,NA,NA,170,194,24,NA,NA,NA,NA,NA,NA,NA,NA
"0080",2017,2.9,23.15,0,NA,NA,NA,NA,NA,170,251,81,NA,NA,NA,NA,NA,NA,NA,NA
"0080",2018,3.2,24.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0082",1986,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0082",2011,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0082",2012,6.38,19.4,7,8,32,5,19,3.6,261,261,0,261,261,0,261,261,0,NA,NA
"0082",2013,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0082",2014,7.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0083",1979,2.1,17,1,0,0,NA,NA,24.4,192,192,0,192,285,93,192,192,0,NA,NA
"0083",1983,3.25,12.7,1,0,0,57,500,20.6,223,223,0,17,223,206,17,223,206,NA,NA
"0083",1984,1.7,22.2,3,3,3,33,100,18.4,233,233,0,233,233,0,233,233,0,NA,NA
"0083",1987,3.25,20.7,3,1.5,2,NA,NA,14.2,195,245,50,195,245,50,195,245,50,NA,NA
"0083",1993,2,21.9,2,0,0,39,NA,30.4,173,173,0,173,173,0,173,173,0,NA,NA
"0083",1994,1.9,22.1,2,2,3,NA,NA,18,234,234,0,234,234,0,234,234,0,NA,NA
"0083",1998,3.6,22.3,3,4,4,20,290,8.1,232,232,0,232,232,0,232,232,0,NA,NA
"0083",2003,4.5,26.1,3,3,4,29,148,26,233,233,0,233,233,0,233,233,0,NA,NA
"0083",2004,4.425,20.85,3.5,4.5,5,19.5,35,2.7,173,259,86,173,259,86,173,259,86,NA,NA
"0083",2005,5.55,22.8,1.5,2,3.5,19,NA,6.05,161,193,32,161,244,83,161,193,32,NA,NA
"0083",2008,5.21,NA,NA,NA,NA,15,38,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0083",2018,5.705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0086",1985,8.6,20.2,6,NA,NA,3,3,NA,235,235,0,NA,NA,NA,NA,NA,NA,NA,NA
"0086",1986,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0086",1988,7.5,17,9,NA,NA,NA,NA,1.6,252,252,0,NA,NA,NA,NA,NA,NA,NA,NA
"0086",1996,5.7,20.9,5,NA,NA,2,1,27,232,232,0,NA,NA,NA,NA,NA,NA,NA,NA
"0086",2003,11.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1970,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1971,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1972,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1973,6.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1976,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1977,7.9,17.2,9,NA,NA,4,NA,2.6,259,259,0,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1978,7.6,21,6.1,NA,NA,NA,NA,NA,242,276,34,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1979,6.75,NA,6.1,NA,NA,NA,NA,NA,152,271,119,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1980,7.25,18,6.1,NA,NA,9,4,2,164,269,105,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1981,7.3,20.7,6.1,NA,NA,8,NA,2.4,166,261,95,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1982,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1983,7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1984,7.6,18,7.05,NA,NA,4,5,2,241,262,21,NA,NA,NA,NA,NA,NA,NA,NA
"0097",1985,8.1,18.7,7,7.5,7.5,NA,NA,NA,150,254,104,180,236,56,180,236,56,NA,NA
"0097",1986,7.65,20.8,4.5,0,0,NA,NA,NA,173,238,65,173,173,0,173,173,0,NA,NA
"0097",1987,7.75,18.35,5,0.5,0.5,NA,9,NA,157,293,136,129,293,164,129,293,164,NA,NA
"0097",1988,7.4,15.7,1,0.5,0.5,11.5,NA,NA,129,304,175,129,304,175,129,304,175,NA,NA
"0097",1989,7,19.3,3.5,1.25,1.25,8,NA,NA,140,301,161,125,301,176,125,301,176,NA,NA
"0097",1990,6.65,19.9,4,5,5,6.5,NA,NA,124,260,136,124,224,100,124,224,100,NA,NA
"0097",1991,7.6,18,5,3,3,6,NA,NA,125,292,167,125,292,167,125,292,167,NA,NA
"0097",1992,7.6,21,5,6,6,5,NA,NA,142,294,152,142,294,152,142,294,152,NA,NA
"0097",1993,8.8,19,6,0,0,5,NA,2.15,138,284,146,122,160,38,122,160,38,NA,NA
"0097",1994,7.8,21.8,5.5,0,0,4,NA,3.8,144,271,127,123,166,43,123,166,43,NA,NA
"0097",1995,8,19.2,4,5,5,4,NA,NA,147,272,125,129,238,109,129,238,109,NA,NA
"0097",1996,7.2,21.9,4.5,2.5,2.5,5.5,NA,3.35,128,282,154,128,165,37,128,165,37,NA,NA
"0097",1997,7.85,18.6,5,3,3,5,NA,4.25,149,285,136,125,191,66,125,191,66,NA,NA
"0097",1998,7.05,22.8,1,4,2,6,5,5.66,133,268,135,133,268,135,133,176,43,NA,NA
"0097",1999,7.75,23.55,5,6.5,6.5,5,NA,3.89,124,288,164,124,214,90,124,214,90,NA,NA
"0097",2000,7.45,18.1,7,0,0,5.5,NA,3.05,160,287,127,125,193,68,125,193,68,NA,NA
"0097",2001,8.735,19.65,5.5,0,0,6,NA,1.75,128,285,157,128,285,157,128,285,157,NA,NA
"0097",2002,10.07,19.25,7,0,0,7,NA,1.5,164,286,122,125,197,72,125,197,72,NA,NA
"0097",2003,9.41,20.2,5,9,9,5.5,NA,1.45,160,283,123,160,265,105,160,265,105,NA,NA
"0097",2004,8.68,21.35,6.5,4,4,4,NA,1.8,133,269,136,133,204,71,133,204,71,NA,NA
"0097",2005,8.62,22,2,2,2,4,NA,1.9,130,256,126,130,223,93,130,223,93,NA,NA
"0097",2006,9.23,22.8,6,10.5,10.5,5,NA,1.5,178,265,87,129,236,107,129,236,107,NA,NA
"0097",2007,9.93,21,6,5.5,5.5,5,NA,1.6,135,263,128,135,228,93,135,228,93,NA,NA
"0097",2008,8.32,19,7,12,12,10,NA,2.2,165,262,97,165,262,97,165,262,97,NA,NA
"0097",2009,6.98,20,5,45,45,8,NA,2.3,173,258,85,229,229,0,229,229,0,NA,NA
"0097",2010,9.57,22.6,6,15,15,5,NA,2.1,179,263,84,179,179,0,179,179,0,NA,NA
"0097",2011,8.67,20.8,6,7,7,4,NA,1.9,173,262,89,173,229,56,173,229,56,NA,NA
"0097",2012,7.775,20,6,13,13,3,NA,2,172,262,90,172,172,0,172,172,0,NA,NA
"0097",2013,7.55,19.3,5,50,8,6,NA,1.8,169,260,91,169,260,91,169,169,0,NA,NA
"0097",2014,8.62,19.2,5,7,7,4,NA,1.8,167,261,94,167,167,0,167,167,0,NA,NA
"0097",2015,10,23,6,11,11,4,NA,1.6,175,259,84,175,175,0,175,175,0,NA,NA
"0097",2016,9.075,21.8,7,11,7,4,NA,1.45,173,289,116,173,259,86,173,214,41,NA,NA
"0097",2017,8.1,19.3,6,1,1,5,NA,2.2,138,313,175,138,159,21,138,159,21,NA,NA
"0097",2018,9.3,20.7,6,0,0,4,NA,1,137,267,130,137,312,175,137,312,175,NA,NA
"0098",1976,5.9,NA,NA,NA,NA,8,8,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0098",1977,6.1,NA,NA,NA,NA,5,NA,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0098",1978,5.5,22.8,0,0,0,17,NA,0.9,124,124,0,124,124,0,124,124,0,NA,NA
"0098",1979,5.95,21.7,3,6,5.5,10,NA,4.1,116,284,168,68,284,216,68,284,216,NA,NA
"0098",1980,6,6.5,1,0,0,12,NA,2.15,176,176,0,108,176,68,108,176,68,NA,NA
"0098",1981,5.7,24,3,8,6,11.5,NA,5.6,156,264,108,156,308,152,156,308,152,NA,NA
"0098",1982,6.4,15.75,4,5,5,8,NA,2.6,133,314,181,75,314,239,75,314,239,NA,NA
"0098",1983,5.1,23.7,4,7.5,9.5,10,NA,4.1,208,284,76,208,284,76,208,284,76,NA,NA
"0098",1984,4.8,24.2,1,5,5,NA,NA,NA,185,262,77,185,262,77,185,262,77,NA,NA
"0098",1985,5.5,20.8,3.5,5,5,NA,NA,3.65,127,277,150,127,323,196,127,323,196,NA,NA
"0098",1986,5.5,19.05,4.5,3,3,8,NA,1.8,134,287,153,134,287,153,134,287,153,NA,NA
"0098",1987,6.6,19.4,5,6,6,NA,NA,3.15,149,287,138,149,287,138,149,287,138,NA,NA
"0098",1988,6.2,21.1,4.5,6,6,10,NA,NA,176,278,102,124,278,154,124,278,154,NA,NA
"0098",1989,5,22.3,4,5,5,NA,NA,NA,237,237,0,237,237,0,237,237,0,NA,NA
"0098",1990,5.5,22.8,4,5,5,NA,NA,NA,143,255,112,143,255,112,143,255,112,NA,NA
"0098",1991,5.5,20.35,3.5,6,6,10.5,NA,4.9,135,281,146,135,281,146,135,281,146,NA,NA
"0098",1992,6,20.2,3,5,5,NA,NA,5.2,134,254,120,134,254,120,134,254,120,NA,NA
"0098",1993,6.6,21,3,5,5,6,NA,1.95,148,265,117,148,265,117,148,265,117,NA,NA
"0098",1994,6.4,22.6,4,5,5,8,NA,3.8,143,271,128,143,271,128,143,271,128,NA,NA
"0098",1995,6.9,24.4,3,6,6,NA,NA,NA,150,270,120,150,270,120,150,270,120,NA,NA
"0098",1996,5.6,18.65,3.5,5.5,6.5,NA,NA,NA,152,274,122,152,274,122,152,274,122,NA,NA
"0098",1997,6.6,24,3,6,6,8,NA,2.45,147,260,113,147,260,113,147,260,113,NA,NA
"0098",1998,5.45,21.1,4,6,12,11,NA,11.3,148,296,148,148,296,148,148,296,148,NA,NA
"0098",1999,6.7,19,5,7,7,9,NA,4.41,146,299,153,146,299,153,146,299,153,NA,NA
"0098",2000,6,20.2,4,7,11,10,NA,4,143,297,154,175,297,122,208,297,89,NA,NA
"0098",2001,6.825,23.6,4,6,6,8,21.5,6.3,150,296,146,150,296,146,150,296,146,NA,NA
"0098",2002,6.45,20.5,4,6,6,8,21,3.4,114,294,180,114,316,202,114,316,202,NA,NA
"0098",2003,6.7,21.25,4.5,5.5,5.5,NA,NA,4.5,149,297,148,149,297,148,149,297,148,NA,NA
"0098",2004,6.2,19.9,4,10.5,11.5,NA,NA,NA,156,307,151,156,307,151,212,307,95,NA,NA
"0098",2005,5.8,23.75,3,4,4,NA,NA,NA,157,279,122,157,304,147,157,304,147,NA,NA
"0098",2006,5.3,20.4,2,6,11.5,NA,NA,5,158,282,124,187,282,95,187,282,95,NA,NA
"0098",2007,6.9,22.6,3,7,7,NA,NA,NA,150,276,126,150,276,126,150,276,126,NA,NA
"0098",2008,7,20.35,4,10,14,NA,NA,NA,151,298,147,175,298,123,211,298,87,NA,NA
"0098",2009,6.5,17.8,4,5,0,7,NA,2.1,140,273,133,76,302,226,76,302,226,NA,NA
"0098",2010,7.68,19.6,5,10,11,NA,NA,NA,140,294,154,140,294,154,140,294,154,NA,NA
"0098",2011,5.53,22.4,2,7,7,NA,NA,NA,154,285,131,154,285,131,154,285,131,NA,NA
"0098",2012,6.27,19.9,3,6,9,NA,NA,3.9,164,299,135,164,299,135,164,299,135,NA,NA
"0098",2013,5.89,19.9,4,8,11,9.5,9.5,5.85,150,294,144,150,294,144,150,294,144,NA,NA
"0098",2014,5.98,23.3,2,5,5,8,8,4,150,280,130,150,280,130,150,280,130,NA,NA
"0098",2015,6.08,20.4,3,4,4,9,10,8,154,300,146,154,300,146,154,300,146,NA,NA
"0098",2016,6.755,21.6,4,5.5,5.5,8,NA,3.1,140,307,167,140,307,167,140,307,167,NA,NA
"0098",2017,6.73,22.8,4,5,5,7,72,4.2,150,296,146,181,296,115,181,296,115,NA,NA
"0098",2018,7.5,23.8,2,6,6,8,51.5,5,151,313,162,151,313,162,151,313,162,NA,NA
"0102",2002,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0103",1971,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0103",1974,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0103",1976,6.55,NA,NA,NA,NA,8,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0103",1977,7.2,NA,NA,NA,NA,4,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"0103",1978,4.8,19.5,NA,0,0,14,NA,2,NA,NA,NA,124,124,0,124,124,0,NA,NA
"0103",1979,5.8,20,3.5,5,5,9,NA,5.4,115,284,169,68,284,216,68,284,216,NA,NA
"0103",1980,6.4,22.4,2,5,5,10,NA,2.5,176,176,0,108,176,68,108,176,68,NA,NA
"0103",1981,6.8,22.8,5,6,6,10.5,NA,2.2,156,308,152,156,308,152,156,308,152,NA,NA
"0103",1982,6.5,15,4.5,5,5,7,NA,1.75,133,314,181,75,314,239,75,314,239,NA,NA
"0103",1983,6.95,23.8,4,6,6,5,NA,2.3,208,286,78,208,286,78,208,286,78,NA,NA
"0103",1984,5,23.1,4,5,5,NA,NA,NA,188,262,74,188,262,74,188,262,74,NA,NA
"0103",1985,7.4,20.15,4.5,1.5,1.5,7,NA,3.8,129,298,169,129,298,169,129,298,169,NA,NA
